request_id,model_label,seed,target_passage_tokens,num_needles,query_order,mode,method,observed_signed_relative_error,observed_relative_absolute_error,p_under_oof,p_over_oof,under_magnitude_oof,over_magnitude_oof,predicted_signed_relative_bias,predicted_relative_absolute_error
Gemma4-E4B/enumeration/query_first/T2000_N10_seed1237,Gemma4-E4B,1237,2000,10,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.04338063265370162,101.10530521877865,2.6073403647471536,2.607790036746327
Gemma4-E4B/enumeration/query_first/T2000_N10_seed1238,Gemma4-E4B,1238,2000,10,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.04338063265370162,101.10530521877865,2.6073403647471536,2.607790036746327
Gemma4-E4B/enumeration/query_first/T2000_N1_seed1234,Gemma4-E4B,1234,2000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0011928309913285802,0.002769127587955886,0.994196109073358,114.51741591956772,0.31592742779393257,0.31829924365465456
Gemma4-E4B/enumeration/query_first/T2000_N1_seed1235,Gemma4-E4B,1235,2000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0011928309913285802,0.002769127587955886,0.994196109073358,114.51741591956772,0.31592742779393257,0.31829924365465456
Gemma4-E4B/enumeration/query_first/T2000_N1_seed1236,Gemma4-E4B,1236,2000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0011928309913285802,0.002769127587955886,0.994196109073358,114.51741591956772,0.31592742779393257,0.31829924365465456
Gemma4-E4B/enumeration/query_first/T2000_N1_seed1237,Gemma4-E4B,1237,2000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0011928309913285802,0.002769127587955886,0.994196109073358,114.51741591956772,0.31592742779393257,0.31829924365465456
Gemma4-E4B/enumeration/query_first/T2000_N1_seed1238,Gemma4-E4B,1238,2000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0011928309913285802,0.002769127587955886,0.994196109073358,114.51741591956772,0.31592742779393257,0.31829924365465456
Gemma4-E4B/enumeration/query_first/T2000_N20_seed1234,Gemma4-E4B,1234,2000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.007363242096535581,0.030739058367557644,0.0,17.035294028123964,0.5236488974390087,0.5236488974390087
Gemma4-E4B/enumeration/query_first/T2000_N20_seed1235,Gemma4-E4B,1235,2000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.007363242096535581,0.030739058367557644,0.0,17.035294028123964,0.5236488974390087,0.5236488974390087
Gemma4-E4B/enumeration/query_first/T2000_N20_seed1236,Gemma4-E4B,1236,2000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.007363242096535581,0.030739058367557644,0.0,17.035294028123964,0.5236488974390087,0.5236488974390087
Gemma4-E4B/enumeration/query_first/T2000_N20_seed1237,Gemma4-E4B,1237,2000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.007363242096535581,0.030739058367557644,0.0,17.035294028123964,0.5236488974390087,0.5236488974390087
Gemma4-E4B/enumeration/query_first/T2000_N20_seed1238,Gemma4-E4B,1238,2000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.007363242096535581,0.030739058367557644,0.0,17.035294028123964,0.5236488974390087,0.5236488974390087
Gemma4-E4B/enumeration/query_first/T2000_N2_seed1234,Gemma4-E4B,1234,2000,2,query_first,enumeration,selected_hurdle,0.0,0.0,4.4912335497960825e-07,0.012820412487121395,0.36338324444538705,117.72970847976246,1.5093432614952063,1.5093435879030102
Gemma4-E4B/enumeration/query_first/T2000_N2_seed1235,Gemma4-E4B,1235,2000,2,query_first,enumeration,selected_hurdle,0.0,0.0,4.4912335497960825e-07,0.012820412487121395,0.36338324444538705,117.72970847976246,1.5093432614952063,1.5093435879030102
Gemma4-E4B/enumeration/query_first/T2000_N2_seed1236,Gemma4-E4B,1236,2000,2,query_first,enumeration,selected_hurdle,0.0,0.0,4.4912335497960825e-07,0.012820412487121395,0.36338324444538705,117.72970847976246,1.5093432614952063,1.5093435879030102
Gemma4-E4B/enumeration/query_first/T2000_N2_seed1237,Gemma4-E4B,1237,2000,2,query_first,enumeration,selected_hurdle,0.0,0.0,4.4912335497960825e-07,0.012820412487121395,0.36338324444538705,117.72970847976246,1.5093432614952063,1.5093435879030102
Gemma4-E4B/enumeration/query_first/T2000_N2_seed1238,Gemma4-E4B,1238,2000,2,query_first,enumeration,selected_hurdle,0.0,0.0,4.4912335497960825e-07,0.012820412487121395,0.36338324444538705,117.72970847976246,1.5093432614952063,1.5093435879030102
Gemma4-E4B/enumeration/query_first/T2000_N30_seed1234,Gemma4-E4B,1234,2000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.01019395702478796,0.05202491222566254,0.0,84.37129386164776,4.389409157517805,4.389409157517805
Gemma4-E4B/enumeration/query_first/T2000_N30_seed1235,Gemma4-E4B,1235,2000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.01019395702478796,0.05202491222566254,0.0,84.37129386164776,4.389409157517805,4.389409157517805
Gemma4-E4B/enumeration/query_first/T2000_N30_seed1236,Gemma4-E4B,1236,2000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.01019395702478796,0.05202491222566254,0.0,84.37129386164776,4.389409157517805,4.389409157517805
Gemma4-E4B/enumeration/query_first/T2000_N30_seed1237,Gemma4-E4B,1237,2000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.01019395702478796,0.05202491222566254,0.0,84.37129386164776,4.389409157517805,4.389409157517805
Gemma4-E4B/enumeration/query_first/T2000_N30_seed1238,Gemma4-E4B,1238,2000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.01019395702478796,0.05202491222566254,0.0,84.37129386164776,4.389409157517805,4.389409157517805
Gemma4-E4B/enumeration/query_first/T2000_N3_seed1234,Gemma4-E4B,1234,2000,3,query_first,enumeration,selected_hurdle,0.0,0.0,0.0020642534253384917,0.009882193219478126,0.21639352813671175,114.93033410296185,1.135317077302968,1.1362104594663227
Gemma4-E4B/enumeration/query_first/T2000_N3_seed1235,Gemma4-E4B,1235,2000,3,query_first,enumeration,selected_hurdle,0.0,0.0,0.0020642534253384917,0.009882193219478126,0.21639352813671175,114.93033410296185,1.135317077302968,1.1362104594663227
Gemma4-E4B/enumeration/query_first/T2000_N3_seed1236,Gemma4-E4B,1236,2000,3,query_first,enumeration,selected_hurdle,0.0,0.0,0.0020642534253384917,0.009882193219478126,0.21639352813671175,114.93033410296185,1.135317077302968,1.1362104594663227
Gemma4-E4B/enumeration/query_first/T2000_N3_seed1237,Gemma4-E4B,1237,2000,3,query_first,enumeration,selected_hurdle,0.0,0.0,0.0020642534253384917,0.009882193219478126,0.21639352813671175,114.93033410296185,1.135317077302968,1.1362104594663227
Gemma4-E4B/enumeration/query_first/T2000_N3_seed1238,Gemma4-E4B,1238,2000,3,query_first,enumeration,selected_hurdle,0.0,0.0,0.0020642534253384917,0.009882193219478126,0.21639352813671175,114.93033410296185,1.135317077302968,1.1362104594663227
Gemma4-E4B/enumeration/query_first/T2000_N4_seed1234,Gemma4-E4B,1234,2000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.001832917591376551,0.03888231153901717,0.1300666645357884,141.47118892662672,5.500488440162776,5.500965243117735
Gemma4-E4B/enumeration/query_first/T2000_N4_seed1235,Gemma4-E4B,1235,2000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.001832917591376551,0.03888231153901717,0.1300666645357884,141.47118892662672,5.500488440162776,5.500965243117735
Gemma4-E4B/enumeration/query_first/T2000_N4_seed1236,Gemma4-E4B,1236,2000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.001832917591376551,0.03888231153901717,0.1300666645357884,141.47118892662672,5.500488440162776,5.500965243117735
Gemma4-E4B/enumeration/query_first/T2000_N4_seed1237,Gemma4-E4B,1237,2000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.001832917591376551,0.03888231153901717,0.1300666645357884,141.47118892662672,5.500488440162776,5.500965243117735
Gemma4-E4B/enumeration/query_first/T2000_N4_seed1238,Gemma4-E4B,1238,2000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.001832917591376551,0.03888231153901717,0.1300666645357884,141.47118892662672,5.500488440162776,5.500965243117735
Gemma4-E4B/enumeration/query_first/T2000_N5_seed1234,Gemma4-E4B,1234,2000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.002801782837841278,0.015215957799143228,0.10766160982412565,110.38292050890053,1.6792802157589124,1.6798835046603116
Gemma4-E4B/enumeration/query_first/T2000_N5_seed1235,Gemma4-E4B,1235,2000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.002801782837841278,0.015215957799143228,0.10766160982412565,110.38292050890053,1.6792802157589124,1.6798835046603116
Gemma4-E4B/enumeration/query_first/T2000_N5_seed1236,Gemma4-E4B,1236,2000,5,query_first,enumeration,selected_hurdle,108.4,108.4,0.002801782837841278,0.015215957799143228,0.10766160982412565,110.38292050890053,1.6792802157589124,1.6798835046603116
Gemma4-E4B/enumeration/query_first/T2000_N5_seed1237,Gemma4-E4B,1237,2000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.002801782837841278,0.015215957799143228,0.10766160982412565,110.38292050890053,1.6792802157589124,1.6798835046603116
Gemma4-E4B/enumeration/query_first/T2000_N5_seed1238,Gemma4-E4B,1238,2000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.002801782837841278,0.015215957799143228,0.10766160982412565,110.38292050890053,1.6792802157589124,1.6798835046603116
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1234,Gemma4-E4B,1234,2000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.003698295876341373,0.011486122574630718,0.0889797365523064,108.25540924741657,1.243105826589869,1.2437639733754078
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1235,Gemma4-E4B,1235,2000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.003698295876341373,0.011486122574630718,0.0889797365523064,108.25540924741657,1.243105826589869,1.2437639733754078
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1236,Gemma4-E4B,1236,2000,6,query_first,enumeration,selected_hurdle,103.33333333333333,103.33333333333333,0.003698295876341373,0.011486122574630718,0.0889797365523064,108.25540924741657,1.243105826589869,1.2437639733754078
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1237,Gemma4-E4B,1237,2000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.003698295876341373,0.011486122574630718,0.0889797365523064,108.25540924741657,1.243105826589869,1.2437639733754078
Gemma4-E4B/enumeration/query_first/T2000_N6_seed1238,Gemma4-E4B,1238,2000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.003698295876341373,0.011486122574630718,0.0889797365523064,108.25540924741657,1.243105826589869,1.2437639733754078
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1234,Gemma4-E4B,1234,2000,8,query_first,enumeration,selected_hurdle,0.0,0.0,1.1365617463734257e-06,0.029904648148301547,0.013950562181520354,104.7657112519531,3.1329817171405385,3.1329817488518894
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1235,Gemma4-E4B,1235,2000,8,query_first,enumeration,selected_hurdle,0.0,0.0,1.1365617463734257e-06,0.029904648148301547,0.013950562181520354,104.7657112519531,3.1329817171405385,3.1329817488518894
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1236,Gemma4-E4B,1236,2000,8,query_first,enumeration,selected_hurdle,0.0,0.0,1.1365617463734257e-06,0.029904648148301547,0.013950562181520354,104.7657112519531,3.1329817171405385,3.1329817488518894
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1237,Gemma4-E4B,1237,2000,8,query_first,enumeration,selected_hurdle,0.0,0.0,1.1365617463734257e-06,0.029904648148301547,0.013950562181520354,104.7657112519531,3.1329817171405385,3.1329817488518894
Gemma4-E4B/enumeration/query_first/T2000_N8_seed1238,Gemma4-E4B,1238,2000,8,query_first,enumeration,selected_hurdle,0.0,0.0,1.1365617463734257e-06,0.029904648148301547,0.013950562181520354,104.7657112519531,3.1329817171405385,3.1329817488518894
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1234,Gemma4-E4B,1234,5000,10,query_first,enumeration,selected_hurdle,0.0,0.0,2.4379042236489964e-06,0.05902926226584605,0.020986548165143226,88.99660485079544,5.253403877344276,5.253403979670665
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1235,Gemma4-E4B,1235,5000,10,query_first,enumeration,selected_hurdle,0.0,0.0,2.4379042236489964e-06,0.05902926226584605,0.020986548165143226,88.99660485079544,5.253403877344276,5.253403979670665
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1236,Gemma4-E4B,1236,5000,10,query_first,enumeration,selected_hurdle,0.0,0.0,2.4379042236489964e-06,0.05902926226584605,0.020986548165143226,88.99660485079544,5.253403877344276,5.253403979670665
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1237,Gemma4-E4B,1237,5000,10,query_first,enumeration,selected_hurdle,0.0,0.0,2.4379042236489964e-06,0.05902926226584605,0.020986548165143226,88.99660485079544,5.253403877344276,5.253403979670665
Gemma4-E4B/enumeration/query_first/T5000_N10_seed1238,Gemma4-E4B,1238,5000,10,query_first,enumeration,selected_hurdle,0.0,0.0,2.4379042236489964e-06,0.05902926226584605,0.020986548165143226,88.99660485079544,5.253403877344276,5.253403979670665
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1234,Gemma4-E4B,1234,5000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0016969784550647212,0.009373947892661466,1.1331289786755785,106.70950516366321,0.9983664455922467,1.0022122365194905
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1235,Gemma4-E4B,1235,5000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0016969784550647212,0.009373947892661466,1.1331289786755785,106.70950516366321,0.9983664455922467,1.0022122365194905
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1236,Gemma4-E4B,1236,5000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0016969784550647212,0.009373947892661466,1.1331289786755785,106.70950516366321,0.9983664455922467,1.0022122365194905
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1237,Gemma4-E4B,1237,5000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0016969784550647212,0.009373947892661466,1.1331289786755785,106.70950516366321,0.9983664455922467,1.0022122365194905
Gemma4-E4B/enumeration/query_first/T5000_N1_seed1238,Gemma4-E4B,1238,5000,1,query_first,enumeration,selected_hurdle,0.0,0.0,0.0016969784550647212,0.009373947892661466,1.1331289786755785,106.70950516366321,0.9983664455922467,1.0022122365194905
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1234,Gemma4-E4B,1234,5000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.01759484518935497,0.08886025008444332,0.04095574319659323,80.92386634862669,7.190194391577875,7.191635611500193
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1235,Gemma4-E4B,1235,5000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.01759484518935497,0.08886025008444332,0.04095574319659323,80.92386634862669,7.190194391577875,7.191635611500193
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1236,Gemma4-E4B,1236,5000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.01759484518935497,0.08886025008444332,0.04095574319659323,80.92386634862669,7.190194391577875,7.191635611500193
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1237,Gemma4-E4B,1237,5000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.01759484518935497,0.08886025008444332,0.04095574319659323,80.92386634862669,7.190194391577875,7.191635611500193
Gemma4-E4B/enumeration/query_first/T5000_N20_seed1238,Gemma4-E4B,1238,5000,20,query_first,enumeration,selected_hurdle,0.0,0.0,0.01759484518935497,0.08886025008444332,0.04095574319659323,80.92386634862669,7.190194391577875,7.191635611500193
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1234,Gemma4-E4B,1234,5000,2,query_first,enumeration,selected_hurdle,0.0,0.0,0.0032965580711602116,0.009944762208407773,0.4400986405432057,90.75981526764018,0.9011339701901094,0.9040355916412882
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1235,Gemma4-E4B,1235,5000,2,query_first,enumeration,selected_hurdle,0.0,0.0,0.0032965580711602116,0.009944762208407773,0.4400986405432057,90.75981526764018,0.9011339701901094,0.9040355916412882
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1236,Gemma4-E4B,1236,5000,2,query_first,enumeration,selected_hurdle,0.0,0.0,0.0032965580711602116,0.009944762208407773,0.4400986405432057,90.75981526764018,0.9011339701901094,0.9040355916412882
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1237,Gemma4-E4B,1237,5000,2,query_first,enumeration,selected_hurdle,0.0,0.0,0.0032965580711602116,0.009944762208407773,0.4400986405432057,90.75981526764018,0.9011339701901094,0.9040355916412882
Gemma4-E4B/enumeration/query_first/T5000_N2_seed1238,Gemma4-E4B,1238,5000,2,query_first,enumeration,selected_hurdle,0.0,0.0,0.0032965580711602116,0.009944762208407773,0.4400986405432057,90.75981526764018,0.9011339701901094,0.9040355916412882
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1234,Gemma4-E4B,1234,5000,30,query_first,enumeration,selected_hurdle,77.26666666666667,77.26666666666667,0.022814632489383247,0.02530981199134379,0.023847677894746733,5.2898617727910935,0.1333413309226453,0.13442948293643295
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1235,Gemma4-E4B,1235,5000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.022814632489383247,0.02530981199134379,0.023847677894746733,5.2898617727910935,0.1333413309226453,0.13442948293643295
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1236,Gemma4-E4B,1236,5000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.022814632489383247,0.02530981199134379,0.023847677894746733,5.2898617727910935,0.1333413309226453,0.13442948293643295
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1237,Gemma4-E4B,1237,5000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.022814632489383247,0.02530981199134379,0.023847677894746733,5.2898617727910935,0.1333413309226453,0.13442948293643295
Gemma4-E4B/enumeration/query_first/T5000_N30_seed1238,Gemma4-E4B,1238,5000,30,query_first,enumeration,selected_hurdle,0.0,0.0,0.022814632489383247,0.02530981199134379,0.023847677894746733,5.2898617727910935,0.1333413309226453,0.13442948293643295
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1234,Gemma4-E4B,1234,5000,3,query_first,enumeration,selected_hurdle,0.0,0.0,1.0884811449547383e-06,0.028759000396317874,0.22754812470260588,100.16009237211466,2.880503888543037,2.880504383906724
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1235,Gemma4-E4B,1235,5000,3,query_first,enumeration,selected_hurdle,0.0,0.0,1.0884811449547383e-06,0.028759000396317874,0.22754812470260588,100.16009237211466,2.880503888543037,2.880504383906724
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1236,Gemma4-E4B,1236,5000,3,query_first,enumeration,selected_hurdle,0.0,0.0,1.0884811449547383e-06,0.028759000396317874,0.22754812470260588,100.16009237211466,2.880503888543037,2.880504383906724
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1237,Gemma4-E4B,1237,5000,3,query_first,enumeration,selected_hurdle,0.0,0.0,1.0884811449547383e-06,0.028759000396317874,0.22754812470260588,100.16009237211466,2.880503888543037,2.880504383906724
Gemma4-E4B/enumeration/query_first/T5000_N3_seed1238,Gemma4-E4B,1238,5000,3,query_first,enumeration,selected_hurdle,0.0,0.0,1.0884811449547383e-06,0.028759000396317874,0.22754812470260588,100.16009237211466,2.880503888543037,2.880504383906724
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1234,Gemma4-E4B,1234,5000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.18725726015615685,101.03159495903115,2.6046936405987466,2.6066346991168734
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1235,Gemma4-E4B,1235,5000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.18725726015615685,101.03159495903115,2.6046936405987466,2.6066346991168734
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1236,Gemma4-E4B,1236,5000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.18725726015615685,101.03159495903115,2.6046936405987466,2.6066346991168734
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1237,Gemma4-E4B,1237,5000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.18725726015615685,101.03159495903115,2.6046936405987466,2.6066346991168734
Gemma4-E4B/enumeration/query_first/T5000_N4_seed1238,Gemma4-E4B,1238,5000,4,query_first,enumeration,selected_hurdle,0.0,0.0,0.005182865851258625,0.025790587300085887,0.18725726015615685,101.03159495903115,2.6046936405987466,2.6066346991168734
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1234,Gemma4-E4B,1234,5000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.004909894324932586,0.03292934425054856,0.14492748528091726,93.5078187842446,3.078439576226794,3.0798627335018094
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1235,Gemma4-E4B,1235,5000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.004909894324932586,0.03292934425054856,0.14492748528091726,93.5078187842446,3.078439576226794,3.0798627335018094
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1236,Gemma4-E4B,1236,5000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.004909894324932586,0.03292934425054856,0.14492748528091726,93.5078187842446,3.078439576226794,3.0798627335018094
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1237,Gemma4-E4B,1237,5000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.004909894324932586,0.03292934425054856,0.14492748528091726,93.5078187842446,3.078439576226794,3.0798627335018094
Gemma4-E4B/enumeration/query_first/T5000_N5_seed1238,Gemma4-E4B,1238,5000,5,query_first,enumeration,selected_hurdle,0.0,0.0,0.004909894324932586,0.03292934425054856,0.14492748528091726,93.5078187842446,3.078439576226794,3.0798627335018094
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1234,Gemma4-E4B,1234,5000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.006192357130938093,0.03251713043372924,0.1317348784754444,94.63081285192854,3.0763067351418605,3.077938233970102
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1235,Gemma4-E4B,1235,5000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.006192357130938093,0.03251713043372924,0.1317348784754444,94.63081285192854,3.0763067351418605,3.077938233970102
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1236,Gemma4-E4B,1236,5000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.006192357130938093,0.03251713043372924,0.1317348784754444,94.63081285192854,3.0763067351418605,3.077938233970102
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1237,Gemma4-E4B,1237,5000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.006192357130938093,0.03251713043372924,0.1317348784754444,94.63081285192854,3.0763067351418605,3.077938233970102
Gemma4-E4B/enumeration/query_first/T5000_N6_seed1238,Gemma4-E4B,1238,5000,6,query_first,enumeration,selected_hurdle,0.0,0.0,0.006192357130938093,0.03251713043372924,0.1317348784754444,94.63081285192854,3.0763067351418605,3.077938233970102
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1234,Gemma4-E4B,1234,5000,8,query_first,enumeration,selected_hurdle,0.0,0.0,0.007890686198799247,0.029505110002989266,0.09687114228796068,85.90346198688273,2.5338267157750685,2.5353554753460954
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1235,Gemma4-E4B,1235,5000,8,query_first,enumeration,selected_hurdle,0.0,0.0,0.007890686198799247,0.029505110002989266,0.09687114228796068,85.90346198688273,2.5338267157750685,2.5353554753460954
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1236,Gemma4-E4B,1236,5000,8,query_first,enumeration,selected_hurdle,0.0,0.0,0.007890686198799247,0.029505110002989266,0.09687114228796068,85.90346198688273,2.5338267157750685,2.5353554753460954
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1237,Gemma4-E4B,1237,5000,8,query_first,enumeration,selected_hurdle,0.0,0.0,0.007890686198799247,0.029505110002989266,0.09687114228796068,85.90346198688273,2.5338267157750685,2.5353554753460954
Gemma4-E4B/enumeration/query_first/T5000_N8_seed1238,Gemma4-E4B,1238,5000,8,query_first,enumeration,selected_hurdle,0.0,0.0,0.007890686198799247,0.029505110002989266,0.09687114228796068,85.90346198688273,2.5338267157750685,2.5353554753460954
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1234,Gemma4-E4B,1234,10000,10,query_last,enumeration,selected_hurdle,0.0,0.0,0.3801146997093817,0.04455177887983846,0.15398863262424722,0.0,-0.058533342848624034,0.058533342848624034
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1235,Gemma4-E4B,1235,10000,10,query_last,enumeration,selected_hurdle,0.0,0.0,0.3801146997093817,0.04455177887983846,0.15398863262424722,0.0,-0.058533342848624034,0.058533342848624034
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1236,Gemma4-E4B,1236,10000,10,query_last,enumeration,selected_hurdle,-0.1,0.1,0.3801146997093817,0.04455177887983846,0.15398863262424722,0.0,-0.058533342848624034,0.058533342848624034
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1237,Gemma4-E4B,1237,10000,10,query_last,enumeration,selected_hurdle,0.0,0.0,0.3801146997093817,0.04455177887983846,0.15398863262424722,0.0,-0.058533342848624034,0.058533342848624034
Gemma4-E4B/enumeration/query_last/T10000_N10_seed1238,Gemma4-E4B,1238,10000,10,query_last,enumeration,selected_hurdle,-0.2,0.2,0.3801146997093817,0.04455177887983846,0.15398863262424722,0.0,-0.058533342848624034,0.058533342848624034
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1234,Gemma4-E4B,1234,10000,1,query_last,enumeration,selected_hurdle,0.0,0.0,0.08978037031269616,9.985274320977445e-07,1.11071064742598,207.9165505210635,-0.09951240285687657,0.09992762361544141
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1235,Gemma4-E4B,1235,10000,1,query_last,enumeration,selected_hurdle,0.0,0.0,0.08978037031269616,9.985274320977445e-07,1.11071064742598,207.9165505210635,-0.09951240285687657,0.09992762361544141
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1236,Gemma4-E4B,1236,10000,1,query_last,enumeration,selected_hurdle,0.0,0.0,0.08978037031269616,9.985274320977445e-07,1.11071064742598,207.9165505210635,-0.09951240285687657,0.09992762361544141
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1237,Gemma4-E4B,1237,10000,1,query_last,enumeration,selected_hurdle,0.0,0.0,0.08978037031269616,9.985274320977445e-07,1.11071064742598,207.9165505210635,-0.09951240285687657,0.09992762361544141
Gemma4-E4B/enumeration/query_last/T10000_N1_seed1238,Gemma4-E4B,1238,10000,1,query_last,enumeration,selected_hurdle,0.0,0.0,0.08978037031269616,9.985274320977445e-07,1.11071064742598,207.9165505210635,-0.09951240285687657,0.09992762361544141
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1234,Gemma4-E4B,1234,10000,20,query_last,enumeration,selected_hurdle,0.0,0.0,0.5180415192249958,0.06676498596324003,0.09287522538302695,0.0897062515569984,-0.04212398622976929,0.054102459481805046
Gemma4-E4B/enumeration/query_last/T10000_N20_seed1235,Gemma4-E4B,1235,10000,20,query_last,enumeration,selected_hurdle,-0.35,0.35,0.5180415192249958,0.06676498596324003,0.09287522538302695,0.0897062515569984,-0.04212398622976929,0.054102459481805046
