target,model_label,prompt_mode,selection_rule,selected_spec,replicate,coefficient,value
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,85,intercept,5.604127749112868e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,86,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,87,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,88,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,89,intercept,5.643317179600157e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,90,intercept,7.740951503946254e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,91,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,92,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,93,intercept,1.1867559797354709e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,94,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,95,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,96,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,97,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,98,intercept,8.585045496131753e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,99,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,100,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,101,intercept,2.7636797008239774e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,102,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,103,intercept,8.585045496131753e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,104,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,105,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,106,intercept,5.643317179600157e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,107,intercept,1.8424531338826447e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,108,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,109,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,110,intercept,1.8551596195888303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,111,intercept,6.724951964628902e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,112,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,113,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,114,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,115,intercept,1.1695567423424705e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,116,intercept,1.8299195243569773e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,117,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,118,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,119,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,120,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,121,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,122,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,123,intercept,8.646366811666175e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,124,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,125,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,126,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,127,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,128,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,129,intercept,0.0
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,130,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,131,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,132,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,133,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,134,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,135,intercept,5.6830585700100866e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,136,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,137,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,138,intercept,7.631151552116871e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,139,intercept,2.7827394293832558e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,140,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,141,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,142,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,143,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,144,intercept,5.8057136279595304e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,145,intercept,5.604127749112868e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,146,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,147,intercept,2.7827394293832558e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,148,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,149,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,150,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,151,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,152,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,153,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,154,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,155,intercept,1.8175552867886028e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,156,intercept,6.677257608102146e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,157,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,158,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,159,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,160,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,161,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,162,intercept,4.670106457594303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,163,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,164,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,165,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,166,intercept,6.583870042866902e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,167,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,168,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,169,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,170,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,171,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,172,intercept,8.646366811666177e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,173,intercept,8.585045496131753e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,174,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,175,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,176,intercept,2.744879286535475e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,177,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,178,intercept,6.583870042866902e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,179,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,180,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,181,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,182,intercept,2.8020638745564366e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,183,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,184,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,185,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,186,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,187,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,188,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,189,intercept,1.0878596480908327e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,190,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,191,intercept,3.78870571334012e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,192,intercept,5.604127749112868e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,193,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,194,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,195,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,196,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,197,intercept,4.670106457594303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,198,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,199,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,200,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,201,intercept,9.746306248256305e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,202,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,203,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,204,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,205,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,206,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,207,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,208,intercept,7.685659388147458e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,209,intercept,7.631151552116871e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,210,intercept,1.8299195243569773e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,211,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,212,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,213,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,214,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,215,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,216,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,217,intercept,1.0643808317925843e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,218,intercept,2.744879286535475e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,219,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,220,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,221,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,222,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,223,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,224,intercept,1.1780935905577591e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,225,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,226,intercept,4.8035371213664056e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,227,intercept,2.8020638745564366e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,228,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,229,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,230,intercept,9.02678505513388e-09
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,231,intercept,8.708570441939841e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,232,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,233,intercept,3.7103192391777256e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,234,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,235,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,236,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,237,intercept,7.631151552116871e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,238,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,239,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,240,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,241,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,242,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,243,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,244,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,245,intercept,1.0720936804805845e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,246,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,247,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,248,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,249,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,250,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,251,intercept,6.5838700428669e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,252,intercept,3.684906267765352e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,253,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,254,intercept,1.8299195243569773e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,255,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,256,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,257,intercept,1.0643808317925843e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,258,intercept,1.8299195243569773e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,259,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,260,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,261,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,262,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,263,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,264,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,265,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,266,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,267,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,268,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,269,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,270,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,271,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,272,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,273,intercept,5.643317179600157e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,274,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,275,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,276,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,277,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,278,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,279,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,280,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,281,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,282,intercept,4.670106457594303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,283,intercept,7.631151552116871e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,284,intercept,7.685659388147458e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,285,intercept,2.782739429383256e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,286,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,287,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,288,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,289,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,290,intercept,3.762211453066831e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,291,intercept,5.6830585700100866e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,292,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,293,intercept,3.762211453066831e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,294,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,295,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,296,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,297,intercept,9.149597621784908e-09
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,298,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,299,intercept,7.631151552116871e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,300,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,301,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,302,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,303,intercept,2.7636797008239774e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,304,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,305,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,306,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,307,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,308,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,309,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,310,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,311,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,312,intercept,9.746306248256305e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,313,intercept,6.677257608102146e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,314,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,315,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,316,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,317,intercept,2.7827394293832558e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,318,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,319,intercept,5.604127749112868e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,320,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,321,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,322,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,323,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,324,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,325,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,326,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,327,intercept,9.02678505513388e-09
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,328,intercept,8.585045496131753e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,329,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,330,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,331,intercept,1.1695567423424705e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,332,intercept,2.782739429383256e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,333,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,334,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,335,intercept,3.684906267765352e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,336,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,337,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,338,intercept,5.604127749112868e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,339,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,340,intercept,7.631151552116871e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,341,intercept,1.8299195243569773e-08
