target,model_label,prompt_mode,spec,label,candidate,estimator,transform,complexity,n,seed_oof_loss,seed_fold_se,seed_fold_losses
absolute_error,Qwen3-1.7B,direct,log_needles_only__sqrt__huber__0.01,Log N only; sqrt + Huber,log_needles_only,huber,sqrt,1,150,3.7620279881054155,0.6949460641846035,"[5.704951523025996, 1.4208585624517427, 3.496641369517404, 4.3308467631218655, 3.8568417224100693]"
absolute_error,Qwen3-1.7B,direct,linear_needles_only__log1p__ridge__0.001,Linear N only; log1p + ridge,linear_needles_only,ridge,log1p,1,150,3.802870102014022,0.6737984638605098,"[5.857271066803268, 1.604625852444603, 3.782480260355967, 3.803303473660519, 3.966669856805754]"
absolute_error,Qwen3-1.7B,direct,linear_needles_only__log1p__huber__0.01,Linear N only; log1p + Huber,linear_needles_only,huber,log1p,1,150,3.781941866448277,0.6832090306377943,"[5.866290840502023, 1.5561162953324192, 3.735888953051189, 3.7835737210677736, 3.967839522287976]"
absolute_error,Qwen3-1.7B,direct,linear_needles_only__sqrt__huber__0.01,Linear N only; sqrt + Huber,linear_needles_only,huber,sqrt,1,150,3.622205074468035,0.7443461000435212,"[5.781842876364986, 1.1025517519466537, 3.623059075974522, 3.75799768381183, 3.8455739842421854]"
absolute_error,Qwen3-1.7B,direct,log_length_only__log1p__ridge__0.001,Log T only; log1p + ridge,log_length_only,ridge,log1p,1,150,4.889721919243109,0.5450565044112443,"[6.360012404997573, 3.186847779735432, 4.227206443468911, 5.479871328037776, 5.194671639975857]"
absolute_error,Qwen3-1.7B,direct,log_length_only__log1p__huber__0.01,Log T only; log1p + Huber,log_length_only,huber,log1p,1,150,4.881184543326938,0.5800189744191334,"[6.435980035719454, 3.0546595051598686, 4.19426713811844, 5.507986772570043, 5.213029265066889]"
absolute_error,Qwen3-1.7B,direct,log_length_only__sqrt__huber__0.01,Log T only; sqrt + Huber,log_length_only,huber,sqrt,1,150,4.885783233519927,0.563082628795512,"[6.40574970479157, 3.1263955462384474, 4.198565673941064, 5.479295064781354, 5.218910177847194]"
absolute_error,Qwen3-1.7B,direct,log_density__log1p__ridge__0.001,Log density; log1p + ridge,log_density,ridge,log1p,1,150,4.506999793510632,0.770310936765775,"[6.641870613793099, 1.9971677300523942, 3.910486725590533, 5.295176505998217, 4.6902973921189135]"
absolute_error,Qwen3-1.7B,direct,log_density__log1p__huber__0.01,Log density; log1p + Huber,log_density,huber,log1p,1,150,4.487813240640469,0.7692768727040339,"[6.61908084884457, 2.0128542186582417, 3.8014711351564894, 5.29132986865346, 4.714330131889592]"
absolute_error,Qwen3-1.7B,direct,log_density__sqrt__huber__0.01,Log density; sqrt + Huber,log_density,huber,sqrt,1,150,4.484812291293381,0.785001108662255,"[6.664907576139381, 1.9505168092730591, 3.8178380173728095, 5.297734141583478, 4.693064912098175]"
absolute_error,Qwen3-1.7B,direct,log_burden__log1p__ridge__0.001,Log burden; log1p + ridge,log_burden,ridge,log1p,1,150,3.718099245297823,0.3222512178323207,"[4.743634984878082, 2.86108203947853, 3.2401111780670524, 3.957558905580964, 3.7881091184844844]"
absolute_error,Qwen3-1.7B,direct,log_burden__log1p__huber__0.01,Log burden; log1p + Huber,log_burden,huber,log1p,1,150,3.743810019746789,0.3409029102914741,"[4.827853428785521, 2.838568940381906, 3.237526829337774, 4.006897907276773, 3.808202992951968]"
absolute_error,Qwen3-1.7B,direct,log_burden__sqrt__huber__0.01,Log burden; sqrt + Huber,log_burden,huber,sqrt,1,150,3.770678860879576,0.34196497627366584,"[4.797860792816128, 2.766759260603215, 3.3468049151101793, 4.060230564924775, 3.88173877094358]"
absolute_error,Qwen3-1.7B,direct,log_separable__log1p__ridge__0.001,Log T + log N; log1p + ridge,log_separable,ridge,log1p,2,150,3.6825424845674424,0.4259782507788178,"[5.1010416108582035, 2.497070762102502, 3.2627091027835555, 3.87070337960041, 3.6811875674925436]"
absolute_error,Qwen3-1.7B,direct,log_separable__log1p__huber__0.01,Log T + log N; log1p + Huber,log_separable,huber,log1p,2,150,3.72254912951961,0.45422330839064856,"[5.221732318393271, 2.4558158424410013, 3.2575325066312955, 3.963188277768422, 3.7144767023640615]"
absolute_error,Qwen3-1.7B,direct,log_separable__sqrt__huber__0.01,Log T + log N; sqrt + Huber,log_separable,huber,sqrt,2,150,3.7459522843349427,0.466250630672504,"[5.250032141823045, 2.3902334912874257, 3.3417606170721563, 4.034285471238359, 3.7134497002537263]"
absolute_error,Qwen3-1.7B,direct,semi_log_needles__log1p__ridge__0.001,Log T + linear N; log1p + ridge,semi_log_needles,ridge,log1p,2,150,3.6381450086270344,0.4283461350572381,"[5.24706494173063, 2.699487010947502, 3.341596200808726, 3.306143527013116, 3.5964333626351963]"
absolute_error,Qwen3-1.7B,direct,semi_log_needles__log1p__huber__0.01,Log T + linear N; log1p + Huber,semi_log_needles,huber,log1p,2,150,3.6692047146547893,0.44466721082924976,"[5.360124964053239, 2.7386260297783593, 3.389270612096877, 3.2955247261755187, 3.5624772411699523]"
absolute_error,Qwen3-1.7B,direct,semi_log_needles__sqrt__huber__0.01,Log T + linear N; sqrt + Huber,semi_log_needles,huber,sqrt,2,150,3.658731346845284,0.5052207590004795,"[5.39156151209522, 2.2281851941907442, 3.540938869455752, 3.4548970515732558, 3.6780741069114495]"
absolute_error,Qwen3-1.7B,direct,quadratic_log_needles__log1p__ridge__0.001,Log T + curved log N; log1p + ridge,quadratic_log_needles,ridge,log1p,3,150,3.563604670336518,0.43253821342763116,"[5.072943080236312, 2.3806080067775843, 3.3256413285988042, 3.476574735654102, 3.562256200415787]"
absolute_error,Qwen3-1.7B,direct,quadratic_log_needles__log1p__huber__0.01,Log T + curved log N; log1p + Huber,quadratic_log_needles,huber,log1p,3,150,3.6124339540107453,0.44182792955529054,"[5.148117525127347, 2.398773317888056, 3.3451452439580724, 3.5857894131789783, 3.5843442699012744]"
absolute_error,Qwen3-1.7B,direct,quadratic_log_needles__sqrt__huber__0.01,Log T + curved log N; sqrt + Huber,quadratic_log_needles,huber,sqrt,3,150,3.6612204069696017,0.49386175564896506,"[5.266708065526234, 2.1582862318693463, 3.4855326600878906, 3.7612163284542017, 3.634358748910331]"
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles__log1p__ridge__0.001,Log T + piecewise log N; log1p + ridge,piecewise_log_needles,ridge,log1p,3,150,3.5914277918842092,0.43423601374420384,"[5.07901167012185, 2.3688166801998896, 3.3398342634666878, 3.593275792346795, 3.5762005532858216]"
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles__log1p__huber__0.01,Log T + piecewise log N; log1p + Huber,piecewise_log_needles,huber,log1p,3,150,3.641004112746494,0.4572326887875773,"[5.195863176865089, 2.3426142108702304, 3.3689210160619334, 3.691709089108484, 3.6059130708267304]"
absolute_error,Qwen3-1.7B,direct,piecewise_log_needles__sqrt__huber__0.01,Log T + piecewise log N; sqrt + Huber,piecewise_log_needles,huber,sqrt,3,150,3.706066939522882,0.49955393349985733,"[5.332561739066634, 2.197164700638152, 3.499013245031366, 3.8555316231669026, 3.646063389711357]"
absolute_error,Qwen3-1.7B,direct,log_interaction__log1p__ridge__0.001,Log T x log N; log1p + ridge,log_interaction,ridge,log1p,3,150,3.692100221185593,0.3343461772029398,"[4.924329642469979, 3.028200487683434, 3.179136964656477, 3.741653972024241, 3.5871800390938335]"
absolute_error,Qwen3-1.7B,direct,log_interaction__log1p__huber__0.01,Log T x log N; log1p + Huber,log_interaction,huber,log1p,3,150,3.7706154556410367,0.35815397313791003,"[5.110580299996344, 3.131694121452715, 3.199075274545798, 3.8214392629267775, 3.5902883192835473]"
absolute_error,Qwen3-1.7B,direct,log_interaction__sqrt__huber__0.01,Log T x log N; sqrt + Huber,log_interaction,huber,sqrt,3,150,3.8190723824546913,0.374215115040681,"[5.17198441659829, 2.9845088904803005, 3.331327300423724, 3.9370153545307813, 3.6705259502403598]"
absolute_error,Qwen3-1.7B,direct,quadratic_surface__log1p__ridge__0.001,Quadratic log surface; log1p + ridge,quadratic_surface,ridge,log1p,5,150,3.5088032595198313,0.31424660187189707,"[4.742578476844137, 3.384366604743307, 3.005607725932011, 3.19120010672938, 3.2202633833503196]"
absolute_error,Qwen3-1.7B,direct,quadratic_surface__log1p__huber__0.01,Quadratic log surface; log1p + Huber,quadratic_surface,huber,log1p,5,150,3.4130519812186972,0.3041292200734358,"[4.529948519842282, 3.599374121087176, 2.9596450809433055, 3.0110588160839975, 2.9652333681367264]"
absolute_error,Qwen3-1.7B,direct,quadratic_surface__sqrt__huber__0.01,Quadratic log surface; sqrt + Huber,quadratic_surface,huber,sqrt,5,150,3.6130521968590332,0.31768897122464884,"[4.878215247809558, 3.192006515129251, 3.297622782702794, 3.3747605218324037, 3.322655916821162]"
absolute_error,Qwen3-1.7B,direct,length_factor_log_n__log1p__ridge__0.001,T-level intercepts + log N; log1p + ridge,length_factor_log_n,ridge,log1p,3,150,3.6475092230244863,0.4011075373832057,"[5.090879925606345, 2.7456192711039735, 3.107052127649872, 3.7672601589235533, 3.5267346318386896]"
absolute_error,Qwen3-1.7B,direct,length_factor_log_n__log1p__huber__0.01,T-level intercepts + log N; log1p + Huber,length_factor_log_n,huber,log1p,3,150,3.693581219302531,0.4092806687403064,"[5.169519775624715, 2.8038373628342996, 3.115185229762777, 3.84068225035673, 3.5386814779341336]"
absolute_error,Qwen3-1.7B,direct,length_factor_log_n__sqrt__huber__0.01,T-level intercepts + log N; sqrt + Huber,length_factor_log_n,huber,sqrt,3,150,3.7239821777547384,0.4361191762919734,"[5.228667109066768, 2.5819632227606433, 3.29966898353165, 3.9187765249183943, 3.5908350484962352]"
absolute_error,Qwen3-1.7B,direct,length_factor_curved_n__log1p__ridge__0.001,T-level intercepts + curved log N; log1p + ridge,length_factor_curved_n,ridge,log1p,4,150,3.5138752456478617,0.3938180280717729,"[5.001971817603746, 2.6633070603206193, 3.164618564752009, 3.3843102886981464, 3.355168496864789]"
absolute_error,Qwen3-1.7B,direct,length_factor_curved_n__log1p__huber__0.01,T-level intercepts + curved log N; log1p + Huber,length_factor_curved_n,huber,log1p,4,150,3.560800094526327,0.3846190738524591,"[5.0178014100553945, 2.7440975663992115, 3.2265916455364096, 3.479308581792122, 3.336201268848502]"
absolute_error,Qwen3-1.7B,direct,length_factor_curved_n__sqrt__huber__0.01,T-level intercepts + curved log N; sqrt + Huber,length_factor_curved_n,huber,sqrt,4,150,3.6563020031993103,0.44680255766966165,"[5.230301659710313, 2.4545697038946863, 3.456815779605786, 3.66017122656663, 3.479651646219137]"
absolute_error,Qwen3-1.7B,direct,length_specific_log_n__log1p__ridge__0.001,T-specific log-N slopes; log1p + ridge,length_specific_log_n,ridge,log1p,5,150,3.665756329077704,0.3356233001176948,"[4.869370172776892, 3.77311930578346, 2.8789288510428843, 3.5381865860221313, 3.269176729763152]"
absolute_error,Qwen3-1.7B,direct,length_specific_log_n__log1p__huber__0.01,T-specific log-N slopes; log1p + Huber,length_specific_log_n,huber,log1p,5,150,3.716432322645681,0.35819888763267926,"[4.854292511208461, 4.196339075804251, 2.8936200687675315, 3.4740292812188245, 3.163880676229331]"
absolute_error,Qwen3-1.7B,direct,length_specific_log_n__sqrt__huber__0.01,T-specific log-N slopes; sqrt + Huber,length_specific_log_n,huber,sqrt,5,150,3.8455414560624406,0.32276506930726445,"[5.062762646989373, 3.856449598074308, 3.2284640195074052, 3.6710166745682242, 3.409014341172889]"
absolute_error,Qwen3-1.7B,direct,length_specific_piecewise_n__log1p__ridge__0.001,T-specific piecewise N; log1p + ridge,length_specific_piecewise_n,ridge,log1p,6,150,3.576033604122947,0.3575537026900769,"[4.832064811460739, 3.8940455920478434, 2.8771700932151436, 3.1966117988952, 3.0802757249958095]"
absolute_error,Qwen3-1.7B,direct,length_specific_piecewise_n__log1p__huber__0.01,T-specific piecewise N; log1p + Huber,length_specific_piecewise_n,huber,log1p,6,150,3.4182942289134863,0.4191127322104009,"[4.633846223748793, 4.225865157066499, 2.7669035276981377, 2.827920788207502, 2.6369354478464997]"
absolute_error,Qwen3-1.7B,direct,length_specific_piecewise_n__sqrt__huber__0.01,T-specific piecewise N; sqrt + Huber,length_specific_piecewise_n,huber,sqrt,6,150,3.715372237926524,0.35400583646437334,"[4.927340267949871, 4.102756960558156, 3.2685397445717728, 3.247874382809911, 3.030349833742912]"
exact,Qwen3-1.7B,enumeration,constant__identity__logistic__0.3,Constant; ridge=0.3,constant,logistic,identity,0,150,0.6498874268567282,0.03274412460637765,"[0.7186328383826187, 0.7186328383826189, 0.5552546560679388, 0.6610000900174261, 0.5959167114330383]"
exact,Qwen3-1.7B,enumeration,constant__identity__logistic__0.03,Constant; ridge=0.03,constant,logistic,identity,0,150,0.6499055526328835,0.03278592215397787,"[0.7187391334500646, 0.7187391334491287, 0.5551525839472294, 0.661031205281103, 0.5958657070368919]"
exact,Qwen3-1.7B,enumeration,constant__identity__logistic__0.001,Constant; ridge=0.001,constant,logistic,identity,0,150,0.6499075095297762,0.03279041831376721,"[0.7187505749323592, 0.7187505749323592, 0.5551416115950404, 0.6610345588932728, 0.5958602272958496]"
exact,Qwen3-1.7B,enumeration,log_needles_only__identity__logistic__0.3,Log N only; ridge=0.3,log_needles_only,logistic,identity,1,150,0.46148472450405253,0.04485197533189288,"[0.5199999245624485, 0.6002796001179017, 0.3949613786993733, 0.44388261293917475, 0.3483001062013642]"
exact,Qwen3-1.7B,enumeration,log_needles_only__identity__logistic__0.03,Log N only; ridge=0.03,log_needles_only,logistic,identity,1,150,0.46229295610030335,0.04621973660374941,"[0.5212764246011364, 0.6062976470292782, 0.39501543252188664, 0.4432941983688242, 0.34558107798039106]"
exact,Qwen3-1.7B,enumeration,log_needles_only__identity__logistic__0.001,Log N only; ridge=0.001,log_needles_only,logistic,identity,1,150,0.4624093268899916,0.0463827235211819,"[0.521445884465128, 0.6070363612053554, 0.39503766592614536, 0.4432437693505623, 0.34528295350276694]"
exact,Qwen3-1.7B,enumeration,linear_needles_only__identity__logistic__0.3,Linear N only; ridge=0.3,linear_needles_only,logistic,identity,1,150,0.5296848719147135,0.052700648727413965,"[0.6177514445962909, 0.688130754433207, 0.44268430505939904, 0.48453549301585397, 0.4153223624688162]"
exact,Qwen3-1.7B,enumeration,linear_needles_only__identity__logistic__0.03,Linear N only; ridge=0.03,linear_needles_only,logistic,identity,1,150,0.5318661015754991,0.055244213509514764,"[0.6228303244446636, 0.6992200150483726, 0.441178417666113, 0.4832815439916542, 0.41282020672669156]"
exact,Qwen3-1.7B,enumeration,linear_needles_only__identity__logistic__0.001,Linear N only; ridge=0.001,linear_needles_only,logistic,identity,1,150,0.5321442728252024,0.05555037161409561,"[0.6234507202531838, 0.7005741234263385, 0.4410103668531215, 0.4831462047915044, 0.41253994880186434]"
exact,Qwen3-1.7B,enumeration,log_length_only__identity__logistic__0.3,Log T only; ridge=0.3,log_length_only,logistic,identity,1,150,0.6420787633007082,0.031524203525985665,"[0.7070753163584313, 0.7186848845054702, 0.5646730177296628, 0.6393927637396247, 0.5805678341703521]"
exact,Qwen3-1.7B,enumeration,log_length_only__identity__logistic__0.03,Log T only; ridge=0.03,log_length_only,logistic,identity,1,150,0.6421484789942868,0.03157589435877003,"[0.70717557898621, 0.7191668235391016, 0.56502559862461, 0.6390554162627374, 0.580318977558775]"
exact,Qwen3-1.7B,enumeration,log_length_only__identity__logistic__0.001,Log T only; ridge=0.001,log_length_only,logistic,identity,1,150,0.6421568488465522,0.031581634842720065,"[0.7071872028065499, 0.7192208980089776, 0.565065419008518, 0.6390185769034404, 0.580292147505275]"
exact,Qwen3-1.7B,enumeration,log_density__identity__logistic__0.3,Log density; ridge=0.3,log_density,logistic,identity,1,150,0.5681443211992657,0.03779622997210755,"[0.6357603051304349, 0.6493049327020836, 0.4594368319549988, 0.5970589713991653, 0.49916056480964593]"
exact,Qwen3-1.7B,enumeration,log_density__identity__logistic__0.03,Log density; ridge=0.03,log_density,logistic,identity,1,150,0.5682700361374011,0.03800547211243562,"[0.6361319461676856, 0.649909221230106, 0.45898521765772227, 0.5974887506981312, 0.49883504493335973]"
exact,Qwen3-1.7B,enumeration,log_density__identity__logistic__0.001,Log density; ridge=0.001,log_density,logistic,identity,1,150,0.5682850941961196,0.038028494786902595,"[0.6361740576950518, 0.6499769685534669, 0.4589367802804141, 0.5975372070555328, 0.49880045739613277]"
exact,Qwen3-1.7B,enumeration,log_burden__identity__logistic__0.3,Log burden; ridge=0.3,log_burden,logistic,identity,1,150,0.48068900776025875,0.047090789523493874,"[0.5314034812134362, 0.632305871502941, 0.4599623621998991, 0.4204766286139723, 0.35929669527104485]"
exact,Qwen3-1.7B,enumeration,log_burden__identity__logistic__0.03,Log burden; ridge=0.03,log_burden,logistic,identity,1,150,0.48134480180262246,0.048115532159697556,"[0.5321272912446824, 0.6366644912226327, 0.4612323529628793, 0.4191591976519209, 0.35754067593099653]"
exact,Qwen3-1.7B,enumeration,log_burden__identity__logistic__0.001,Log burden; ridge=0.001,log_burden,logistic,identity,1,150,0.48142695273210906,0.048232539361483404,"[0.532216279803538, 0.6371704467186294, 0.46138091170847706, 0.41901748946080936, 0.3573496359690916]"
exact,Qwen3-1.7B,enumeration,log_separable__identity__logistic__0.3,Log T + log N; ridge=0.3,log_separable,logistic,identity,2,150,0.45052555352444584,0.0479988090966712,"[0.502407335946634, 0.6056273887150554, 0.4104773735632765, 0.4105999865575075, 0.32351568283975546]"
exact,Qwen3-1.7B,enumeration,log_separable__identity__logistic__0.03,Log T + log N; ridge=0.03,log_separable,logistic,identity,2,150,0.4519007624638481,0.05007332900395486,"[0.503765901406139, 0.614892605016463, 0.4125328764050359, 0.40855435892626085, 0.3197580705653416]"
